,size,Group,Verse text
Mt 1:20,1,3-5,"Když pak on o tom přemyšloval, aj, anděl Páně ve snách ukázal se jemu, řka: Jozefe synu Davidův, neboj se přijíti Marie manželky své; nebo což v ní jest počato, z Ducha svatého jest."
Jb 19:21,1,6-10,"Slitújte se nade mnou, slitújte se nade mnou, aspoň vy přátelé moji, nebo ruka Páně dotkla se mne."
Mt 5:8,1,6-10,"Blahoslavení čistého srdce, nebo oni Boha viděti budou."
L 14:11,1,3-5,"neboť každý, kdo se povyšuje, bude ponížen, a kdo se ponižuje, bude povýšen."
L 24:29,1,3-5,"ale oni přinutili ho řkouce: „Zůstaň s námi, neboť se připozdívá, a den se již nachýlil.“ I vešel s nimi."
Mt 25:41,1,3-5,"Potom řekne i těm, kteří budou na levici: ,Odejděte ode mne, zlořečení, do ohně věčného, který jest připraven ďáblu a andělům jeho."
2Tm 4:7,1,11-15,"Dobrý boj sem bojoval, běh sem dokonal, víru sem zachoval."
1K 15:17,1,6-10,"Nevstal-liť Kristus z mrtvých, marná jest víra vaše, nebo ještě jste v hříších svých."
Mt 16:19,1,3-5,"A tobě dám klíče království nebeského. A což bys koli svázal na zemi, budeť svázáno i na nebi; a což bys koli rozvázal na zemi, budeť rozvázáno i na nebi."
L 16:3,1,3-5,"I dí vládař sám v sobě: Co učiním? Teď pán můj odjímá ode mne vládařství. Kopati nemohu, žebrati se stydím."
Mt 7:15,1,6-10,"Pilně se pak varujte falešných proroků, kteříž přicházejí k vám v rouše ovčím, ale vnitř jsou vlci hltaví."
J 3:19,1,3-5,"Totoť pak jest ten soud, že světlo přišlo na svět, ale milovali lidé více tmu nežli světlo; nebo skutkové jejich byli zlí."
Jb 19:25,1,3-5,"Ačkoli já vím, že vykupitel můj živ jest, a že v den nejposlednější nad prachem se postaví."
J 8:58,1,3-5,"Řekl jim Ježíš: Amen, amen pravím vám, prvé nežli Abraham byl, já jsem."
J 10:30,1,11-15,Já a Otec jedno jíme.
Mt 9:4,1,3-5,"Ale Ježíš, znaje smýšlení jejich, řekl: „Proč myslíte zlé věci v srdcích svých?"
Mk 16:6,1,3-5,"On pak řekl jim: „Nebojte se; hledáte Ježíše Nazaretského, ukřižovaného; vstalí jest; není ho tuto; hle, místo, kdež jej položili."
J 11:24,1,3-5,"Dí jemu Marta: „Vím, že vstane při vzkříšení v den poslední.“"
L 16:13,1,6-10,"Nižádný služebník nemůž dvěma pánům sloužiti: nebť zajisté jednoho nenáviděti bude, a druhého milovati: aneb jednoho přidržeti se bude, a druhým pohrdne. nemůžte Bohu sloužiti a mamoně."
Mk 8:2,1,6-10,"„Lítost mám nad zástupem, neboť již tři dni trvají se mnou a nemají, co by jedli;"
J 5:33,1,3-5,"Vy jste vyslali poselství k Janovi, a on vydal svědectví pravdě."
J 18:37,1,6-10,"Tedy řekl jemu Pilát: Tedy Král jsi ty? Odpověděl Ježíš: Ty pravíš, že Král jsem já. Já jsem se k tomu narodil, a proto sem na svět přišel, abych svědectví vydal pravdě: každý, kdož jest z pravdy, slyší hlas můj."
Mt 9:5,1,3-5,"Co jest snáze říci: „Odpouštějí se tobě hříchové tvoji,“ aneb říci: „Vstaň a choď?“"
Da 4:28,1,6-10,"Když ještě řeč ta v ústech králových byla, spadl s nebe hlas: „Tobě přísluší výrok, králi Nabuchodonosore: Království tvé odejde od tebe,"
Sk 5:39,1,3-5,"je-li však z Boha, nebudete moci je zrušiti; - abyste snad nebyli shledáni jako odbojní Bohu.“ I poslechli ho."
R 16:24,1,3-5,"Milost Pána našeho, Ježíše Krista, budiž se všemi vámi. Amen."
J 11:3,1,3-5,"Sestry k němu poslaly se vzkazem: „Pane, hle, ten, kterého miluješ, je nemocen.“"
Mk 10:7,1,3-5,Proto-ť  opustí člověk otce svého i matku: a přidrží se ženy své:
2Tm 4:3,1,3-5,"Neboť bude čas, kdy zdravého učení nesnesou, nýbrž nashromáždí si učitelů podle vlastních chtíčů, majíce šimráni v uších,"
Nu 33:38,1,6-10,"Tu vstoupil Aron kněz na horu, jenž slove Hor, k rozkazu Hospodinovu, a umřel tam, léta čtyřidcátého po vyjití synů Izraelských z země Egyptské, v první den měsíce pátého."
L 2:48,1,3-5,"A uzřevše, divili se. A řekla matka jeho k němu: Synu, proč si nám tak učinil? aj, otec tvůj a já, s bolestí hledalisme tebe."
L 2:49,1,3-5,"I řekl k nim: „Co jest, že jste mě hledali? Zdaliž jste nevěděli, že já musím býti v tom, co jest Otce mého?“"
Sk 7:33,1,3-5,"I řekl jemu Pán: Zzuj obuv s noh svých; nebo místo, na kterémž stojíš, země svatá jest."
Ju 1:9,1,3-5,"Sám archanděl Michael, když měl spor s ďáblem a vyjednával o Mojžíšovu mrtvolu, neodvážil se vynésti nad ním rouhavý soud, nýbrž řekl jen: „Pán tě potrestej!“ "
J 8:7,1,3-5,"Když nepřestávali se ho tázati, zvednul se a řekl: „Kdo z vás jest bez hříchu, vrz první na ni kamenem.“"
L 4:33,1,3-5,"Byl pak v synagoze člověk, který měl ducha nečistého; a ten vykřikl hlasem velikým"
Mk 1:23,1,3-5,"Byl pak v synagoze jejich člověk, který měl ducha nečistého; ten zvolal:"
R 4:7,1,3-5,"„Blahoslavení jsou ti, jimž nepravosti jsou odpuštěny, a jichž hříchy jsou zakryty. "
L 2:11,1,6-10,"Narodilť se vám dnes Spasitel, to jest Kristus Pán, v městě Davidově."
Mk 12:34,1,3-5,"A viděv Ježíš, že by moudře odpověděl, dí jemu: Nejsi daleko od království Božího. A žádný více nesměl se ho tázati."
Tit 2:12,1,3-5,"učící nás, abychom odřeknouce se bezbožnosti a světských žádostí, střízlivě, a spravedlivě, a pobožně živi byli na tomto světě,"
Mk 14:38,1,6-10,"Bděte a modlete se, abyste nevešli v pokušení; duch zajisté hotov jest, ale tělo slabo.“"
Mt 5:24,1,3-5,"zanechej tam daru svého před oltářem a jdi prve, smiř se s bratrem svým a potom přijda, obětuj dar svůj."
L 6:37,1,3-5,"Nesuďte, a nebudete souzeni: nepotupůjte, a nebudete potupeni: Odpouštějte, a bude-ť vám odpuštěno:"
1K 13:3,1,3-5,"A kdybych rozdal na pokrmy chudých veškeren statek svůj a vydal své tělo k spálení, lásky však kdybych neměl, nic by mi to neprospělo."
Mk 7:34,1,3-5,"a pohlédnuv k nebi, vzdechl a řekl jemu: „Efeta,“ to jest: „Otevři se.“"
Mt 5:20,1,16-20,"Neboť pravím vám: nebude-li hojnější spravedlnost vaše než zákoníků a fariseů, nevejdete do království nebeského."
Mt 18:3,1,6-10,"„Vpravdě pravím vám: „Neobrátíte-li se a nebudete li jako dítky, nevejdete do království nebeského."
2P 1:1,1,3-5,"Šimon Petr, služebník a Apoštol Ježíše Krista, těm kteří spolu s námi rovné dosáhli víry v spravedlnosti Boha našeho, a Spasitele Ježíše Krista."
2P 2:20,1,3-5,"Nebo jestliže ti kteříž utíkali poškvrn světa skrze známost Pána našeho, a Spasitele Ježíše Krista, opět zase v ně zapleteni souce přemoženi bývají: učiněny sou jim poslední věci horší nežli první."
L 10:34,1,3-5,"I přistoupil k němu a ovázal jeho rány, naliv na ně oleje a vína, a vloživ jej na své hovádko dopravil ho do hospody a měl o něj péči."
Mt 5:4,1,3-5,"Blahoslavení lkající, nebo oni potěšeni budou."
L 7:16,1,3-5,Pojala pak všecky bázeň a velebili Boha řkouce: „Prorok veliký povstal mezi námi“ a „Bůh navštívil lid svůj.“
Zj 21:4,1,3-5,"A setřeť Bůh všelikou slzu s očí jejich, a smrti již více nebude, ani kvílení, ani křiku, ani bolesti nebude více; nebo první věci pominuly."
Iz 35:4,1,3-5,"Rcete malomyslným: Vzmužte se a nebojte se! Aj, Bůh váš odvetu konat bude, odplatí, Bůh sám přijde a spasí vás."
Mt 11:5,1,11-15,"slepí vidí, kulhaví chodí, malomocní se očišťují, hluší slyší, mrtví vstávají z mrtvých, chudým se zvěstuje evangelium,"
L 18:12,1,3-5,"Postím se dvakrát za týden, desátky dávám ze všeho, co vytěžím.‘"
1P 2:16,1,3-5,"jako svobodní, a ne jako lidé, kteří svobodu mají za zástěru zloby, nýbrž jako služebníci Boží."
Iz 9:6,1,3-5,"Nebo dítě narodilo se nám, syn dán jest nám, i bude knížetství na rameni jeho, a nazváno bude jméno jeho: Předivný, Rádce, Bůh silný, Rek udatný, Otec věčnosti, Kníže pokoje."
Mt 21:15,1,6-10,"Jakmile velekněží a zákoníci uviděli úžasné činy, jež učinil, a děti, které v chrámě volaly: „Hosanna synu Davidovu!“, rozmrzeli se"
L 18:20,1,21+,"Umíš přikázaní: Nezcizoložíš, nezabiješ, nepokradeš, nepromluvíš křivého svědectví, cti otce svého i matku svou."
J 18:36,1,3-5,"Ježíš odpověděl: „Království mé není z tohoto světa. Kdyby z tohoto světa bylo království mé, služebníci moji bránili by, abych nebyl vydán židům; ale království mé není odtud.“"
L 16:2,1,3-5,"I povolav ho, řekl jemu: Což to slyším o tobě? Vydej počet z vládařství svého, nebo již nebudeš moci déle vládnouti."
L 2:52,1,3-5,A Ježíš prospíval moudrostí a věkem a milostí u Boha i u lidí.
R 12:15,1,3-5,"Radújte se s radujícími, plačte s plačícími."
Sd 21:22,1,3-5,"Až pak přijdou otcové jejich nebo bratři, a počnou na vás žalovati a vésti při, řekneme jim: „Slitujte se nad nimi, neboť neuchvátili jich jako činívají válečníci, vítězové, ale nedali jste, když vás za ně prosili; vy jste se tedy provinili."""
R 12:2,1,3-5,"Nepřizpůsobujte se tomuto světu, ale proměňujte se obnovou své mysli, abyste se přesvědčili, co je vůle Boží, co je dobro, slušnost a dokonalost."
Mt 2:20,1,3-5,"řka: Vstaň a vezmi dítě i matku jeho, a jdiž do země Izraelské: neboť sou zemřeli ti jenž hledali bezživotí dítěte."
J 8:51,1,3-5,"Vpravdě, vpravdě vám pravím: Kdo zachovává mé slovo, neuzří smrti na věky.“"
J 6:70,1,3-5,"a my jsme uvěřili a poznali, že ty jsi Kristus, Syn Boží.“"
Mt 7:25,1,3-5,"I spadl příval, a přišly řeky, a zavály větry a obořily se na ten dům; a nepadl, neboť byl založen na skále."
Mt 7:27,1,3-5,"i spadl příval,  a přišly řeky, a váli větrové, a obořili se na ten dům: i padl, a byl pád jeho veliký."
Mt 7:1,1,3-5,"Nesuďtež, abyste nebyli souzeni."
Z 2:9,1,3-5,"Roztlučeš je prutem železným, a jako nádobu hrnčířskou roztříštíš je."
Mk 10:14,1,3-5,"Ale Ježíš vida je, zamrzel se nad tím a řekl jim: „Nechte dítek jíti ke mně a nebraňte jim, heboť takových jest království Boží."
Sk 10:47,1,3-5,"„Může někdo zabrániti, aby nebyli vodou pokřtěni ti, kdož přijali Ducha svatého jako my?“"
Pr 12:10,1,3-5,"Pečuje spravedlivý o život hovádka svého, srdce pak bezbožných ukrutné jest."
1Pa 29:7,1,3-5,"A dali k službě domu Božího zlata pět tisíc centnéřů, a deset tisíc zlatých, stříbra pak deset tisíc centnéřů, a mědi osmnácte tisíc centnéřů, a železa sto tisíc centnéřů."
Sir 13:8,1,3-5,"Bude tě zahanbovat hostinami svými, dokud tě nevyjí několikrát, a na konec vysměje se tobě; potom vida tě, nechá tě na holičkách, a hlavou bude nad tebou pokyvovat."
L 11:24,1,6-10,"Když nečistý duch vyjde z člověka, prochází místa bez vody a hledá odpočinek; poněvadž ho nenajde, řekne si: »Vrátím se do svého domu, odkud jsem vyšel.«"
2Pa 19:11,1,21+,"Kněz pak Amarjáš, velekněz váš, buď nejvyšším (soudcem) ve věcech, týkajících se Hospodina; a Zabadjáš, syn Ismahelův, který je knížetem v domě Judově, bude nejvyšším (soudcem) ve věcech, které k úřadu královskému příslušejí; jakožto úředníky máte levity před sebou. Buďte zmužilí, čiňte (tak) pečlivě, a bude Hospodin blahovolně s vámi."""
Mk 14:62,1,6-10,"Ježíš odpověděl: „Jsem, a uvidíte Syna člověka seděti po pravici Moci a přicházeti s oblaky nebeskými.“"
L 8:6,1,3-5,"A jiné padlo na skálu a vzešedši uschlo, poněvadž nemělo vláhy."
Mt 11:30,1,3-5,"Jho mé zajisté jestiť rozkošné, a břímě mé lehké."
1K 3:16,1,3-5,"Nevíte, že jste chrámem Božím, a že Duch Boží přebývá ve vás?"
J 18:7,1,6-10,Zeptal se jich po druhé: „Koho hledáte?“ Oni řekli: „Ježíše Nazorejského!“
J 3:7,1,3-5,"Nediviž se, že jsem řekl tobě: Musíte se znovu zroditi."
Da 5:25,1,3-5,"A totoť jest písmo napsané: Mene, mene, tekel, ufarsin, totiž: Zčetl jsem, zčetl, zvážil a rozděluji."
L 8:8,1,3-5,"A jiné padlo v zemi dobrou a vzešedši vydalo užitek stonásobný.“ To pověděv zvolal: „Kdo má uši k slyšení, slyš.“"
Jr 10:23,1,3-5,"Vím, Hospodine, že není v moci člověka cesta jeho, aniž jest v moci muže toho, kterýž chodí, aby spravoval krok svůj."
1Tm 6:11,1,6-10,"Ale ty, člověče Boží, se toho vystříhej. Usiluj o spravedlnost, zbožnost, víru, lásku, trpělivost, mírnost. "
Mt 5:37,1,3-5,"Budiž však řeč vaše: „ano, ano“; „ne, ne“; co nad to jest, ze zlého jest."
Dt 31:20,1,3-5,"Nebo uvedu jej do země, kterouž jsem s přísahou zaslíbil otcům jeho, oplývající mlékem a strdí, kdežto bude jísti a nasytí se a ztuční. Tehdy obrátí se k bohům cizím a sloužiti bude jim, i popudí mne a zruší smlouvu mou."
Gn 1:1,1,3-5,Na počátku stvořil Bůh nebe a zemi.
Zd 5:9,1,11-15,"a byv dokonán stal se příčinou věčné spásy všem, kteří ho poslouchají,"
Jr 46:16,1,3-5,"Mnohoť bude těch, kteříž klesnou a padnou jeden na druhého, a řeknou: Vstaň, a navraťme se k lidu svému, a do země, v níž jsme se zrodili, před mečem toho zhoubce."
Dt 5:21,1,3-5,"Nepožádáš manželky bližního svého, aniž požádáš domu bližního svého, pole jeho, neb služebníka jeho, aneb děvky jeho, vola jeho neb osla jeho, aneb čehokoli z těch věcí, kteréž jsou bližního tvého."
Jr 19:5,1,3-5,"Vzdělali také výsosti Bálovi, aby pálili syny své ohněm v zápaly Bálovi, čehož jsem nepřikázal, aniž jsem o tom mluvil, nýbrž ani nevstoupilo na mé srdce."
Z 31:6,1,3-5,"V ruce tvé poroučím ducha svého, nebo jsi mne vykoupil, Hospodine, Bože silný a věrný."
Ex 34:21,1,3-5,"Šest dní budeš pracovati, sedmého (však) dne nebudeš orati ani žíti."
Sk 26:9,1,3-5,Já jsem pokládal za svou povinnost podniknouti všecko možné proti jménu Ježíše Nazorejského
2K 2:6,1,11-15,"Toto pokárání od většiny, kterého se mu dostalo, stačí; "
Ez 24:19,1,6-10,"I řekl mně lid: „Proč nám neoznamuješ, co znamenají tyto věci, jež činíš?"""
Z 138:8,1,3-5,"Hospodin dokoná za mne; nebo milosrdenství tvé, Hospodine, na věky, aniž díla rukou svých kdy opustíš."
Dt 9:9,1,3-5,"(tehdy), když jsem vystoupil na horu, abych dostal kamenné desky, desky úmluvy, kterou Hospodin s vámi učinil, když jsem trval na hoře čtyřicet dní a nocí chleba nejeda a vody nepije."
Nu 27:5,1,3-5,Ten mu pravil:
Mt 20:34,1,3-5,"Ježíš se nad nimi slitoval, dotkl se jejich zraků, a hned nabyli zraku a následovali ho."
Z 78:20,1,3-5,"Aj, udeřilť jest v skálu, a tekly vody, a řeky se rozvodnily. Zdali také bude moci dáti chleba? Zdali nastrojí masa lidu svému?"
Pr 31:10,1,6-10,Ženu statečnou kdo nalezne? Nebo daleko nad perly cena její.
1K 7:26,1,3-5,"Mé mínění tedy je toto: V nastávající tísni je to dobré; je dobře, aby člověk zůstal tak, jak jest. "
Ga 6:2,1,6-10,"Jedni druhých břemena neste, a tak plňte zákon Kristův."
2K 7:10,1,6-10,"Zármutek totiž, který jest podle Boha, působí pokání ke spáse, kterého se nelituje, ale zármutek světa působí smrt."
L 11:10,1,3-5,"neboť každý, kdo prosí, béře; a kdo hledá, nalézá, a tomu, kdo tluče, bude otevřeno."
Mt 7:8,1,3-5,"neboť každý, kdo prosí, béře, kdo hledá, nalézá, a tomu, kdo tluče, bude otevřeno."
Est 6:4,1,3-5,"A hned tázal se král: „Kdo je na dvoře?"" – Aman totiž byl vešel na vnitřní dvůr domu královského, chtěje vnuknouti králi, by rozkázal Mardochea pověsiti na šibenici, která, mu byla připravena. – "
2K 11:26,1,3-5,"Na cestách často, v nebezpečenství na řekách, v nebezpečenství od lotrů, v nebezpečenství od svého pokolení, v nebezpečenství od pohanů, v nebezpečenství v městě, v nebezpečenství na poušti, v nebezpečenství na moři, v nebezpečenství mezi falešnými bratřími."
Pl 5:16,1,3-5,"Spadla koruna s hlavy naší; běda nám již, že jsme hřešili."
Fp 1:10,1,3-5,"byste schvalovali věci lepší, (a to k tomu konci), abyste byli čisti a nepohoršivi ke dni Kristovu,"
Sk 2:17,1,11-15,"»V posledních dnech, praví Bůh, vyleji část svého Ducha na všechny lidi; prorokovati budou vaši synové a vaše dcery; vaši jinoši budou míti vidění, vaši starci budou sníti sny;"
J 15:25,1,3-5,"Ale (to se dělo a děje), aby se naplnilo slovo, které jest napsáno v zákoně jejich: ,Nenáviděli mě bez příčiny‘."
J 18:9,1,3-5,"to aby se naplnilo slovo, jež měl na mysli: »Z těch, které jsi mi dal, jsem neztratil ani jednoho«."
2S 14:5,1,6-10,"I tázal se jí král: „Co je ti?"" A ona odpověděla: „Ach, vdovou jsem já, neboť umřel mi muž."
Z 23:4,1,6-10,"Byť mi se dostalo jíti přes údolí stínu smrti, nebuduť se báti zlého, nebo ty se mnou jsi; prut tvůj a hůl tvá, toť mne potěšuje."
Z 37:5,1,3-5,"Uval na Hospodina cestu svou, a slož v něm naději, onť zajisté všecko spraví."
R 15:17,1,6-10,"Mám tedy čím se honositi v Kristu Ježíši ve věcech, které se vztahují k Bohu; "
1Tm 5:18,1,3-5,Nebo praví Písmo: Nezavážeš ust volu mlátícímu. A: Hoden jest dělník své mzdy.
1K 10:24,1,3-5,"Žádný ať nehledá toho, což jest jeho vlastní, ale což jest druhého."
2Tm 3:10,1,3-5,"Ty jsi však následoval mého učení, způsobu života, úmyslu, mé víry, shovívavosti, lásky, trpělivosti,"
J 11:34,1,3-5,"a zeptal se: „Kam jste jej položili?“ Odpověděli mu: „Pane, pojď se podívat!“"
L 24:7,1,3-5,"řekl, že Syn člověka musí býti vydán v ruce hříšných lidí, být ukřižován, a třetího dne vstáti,“"
Jud 13:15,1,11-15,"i sběhli se k ní všichni, od nejmenšího do největšího, neboť se byli domnívali, že již nepřijde."
L 9:8,1,6-10,"neboť někteří říkali: „Jan vstal z mrtvých“, jiní: „Eliáš se objevil“, jiní pak: „Jeden ze starých proroků vstal z mrtvých.“"
Z 23:1,1,3-5,"Žalm Davidův. Hospodin jest můj pastýř, nebudu míti nedostatku."
Est 1:5,1,3-5,"(A když se vyplnili dnové ti, učinil král všemu lidu, což ho koli bylo v Susan městě královském, od největšího až do nejmenšího, hody za sedm dní na paláci v zahradě při domě královském.)"
Gn 1:31,1,3-5,"A viděl Bůh všecko, co byl učinil, a bylo to velmi dobré. A nastal večer a jitro, den šestý."
Lv 22:2,1,3-5,"Rci Áronovi a jeho synům, ať se varují (znesvětit), co je zasvěceno v dar (Bohu) od synův Israelových, a neposkvrňují věcí mně zasvěcených, které přinášejí v obět. Jáť Hospodin."
Ef 4:4,1,6-10,"Jest jedno tělo, jeden Duch, jak jste také byli povoláni v jedné naději svého povolání; "
J 1:23,1,3-5,"Děl: „Já jsem Hlas volajícího na poušti; »Vyrovnejte cestu Páně«, jak řekl prorok Izaiáš.“"
Dt 18:3,1,3-5,"Od lidu, od těch, kteří přinášejí oběti, bude právem příslušeti kněžím toto: dají knězi plece a žaludek – buď že obětují býka neb ovci – "
Mk 6:16,1,3-5,"Když o tom uslyšel Heródes, řekl: „Jan, kterého jsem sťal, vstal z mrtvých.“"
2K 5:8,1,3-5,"Doufánlivé pak mysli jsme, a dobrou vůli máme raději vyjíti z těla, a býti přítomní Pánu."
Z 113:3,1,3-5,Od východu slunce až do západu jeho chváleno buď jméno Hospodinovo.
2Pa 9:3,1,3-5,"Když uzřela moudrost Šalomounovu, dům, který byl vystavěl,"
Mt 11:7,1,3-5,"A když oni odešli, počal Ježíš praviti zástupům o Janovi: Co jste vyšli na poušť viděti? Třtinu-li větrem se klátící?"
L 7:24,1,3-5,"A když poslové Janovi odešli, počal mluviti k zástupům o Janovi: „Co jste vyšli na poušť viděti? třtinu-li větrem se klátící?"
2Ma 14:25,1,3-5,"A domluvil mu, aby pojal ženu a zplodil syny. Učinil tedy svatbu a pokojně žili. Žili přátelsky spolu."
Mou 19:4,1,3-5,"Pudil je totiž k tomu konci zasloužený tlak; způsobil, že zapomněli na to, co se bylo přihodilo, aby doplnili trest, kterého se nedostávalo ranám jejich,"
Za 4:6,1,3-5,"Tedy odpovídaje, mluvil ke mně, řka: Toto jest slovo Hospodinovo k Zorobábelovi, řkoucí: Ne silou, ani mocí, ale Duchem mým, praví Hospodin zástupů."
Da 12:3,1,3-5,"Ale ti, kteříž jiné vyučují, stkvíti se budou jako blesk oblohy, a kteříž k spravedlnosti přivozují mnohé, jako hvězdy na věčné věky."
Mt 26:31,1,3-5,"Tedy dí jim Ježíš: Všickni vy zhoršíte se nade mnou této noci. Nebo psáno jest: Bíti budu pastýře, a rozprchnouť se ovce stáda."
Sk 21:6,1,3-5,"A když jsme se vespolek rozžehnali, vstoupli jsme na lodí, a oni se vrátili domů."
Dt 11:9,1,3-5,"a dlouho byli živi v té zemi, oplývající mlékem a medem, kterou přísežně slíbil Hospodin otcům vašim a jejich potomstvu."
2Pa 1:10,1,3-5,"Dej mi moudrost a rozum, abych věděl si rady s lidem tvým; nebo kdo může tento lid tvůj, kterého tolik je, náležitě spravovati?"""
Jr 6:3,1,3-5,"Přijdou na ni pastýři se svými stády, rozbijí na ní stany kolem dokola; spase každý, co mu do rukou přijde."
1Tm 5:20,1,3-5,"Ty, kteří hřeší, kárej přede všemi, aby se i ostatní báli."
2K 5:15,1,3-5,"a za všecky zemřel (Kristus), aby ti, kteří jsou živi, nežili již sobě, nýbrž tomu, jenž za ně umřel a z mrtvých vstal."
Mt 26:41,1,3-5,"Bděte a modlete se, abyste nevešli v pokušení; duch zajisté hotov jest, ale tělo slabo.“"
J 14:26,1,3-5,"Utěšitel pak Duch Svatý, kteréhož pošle Otec ve jménu mém, tenť vás naučí všem věcem, a připomene vám všecky věci, kteréžkoli budu mluviti vám."
J 14:16,1,3-5,"A já budu prositi Otce a jiného Utěšitele dá vám, aby s vámi zůstával na věky,"
R 8:35,1,3-5,"Kdo nás odloučí od lásky Kristovy? Zarmoucení-li, aneb úzkost, neb protivenství? Zdali hlad, čili nahota? Zdali nebezpečenství, čili meč?"
L 13:9,1,3-5,"kdyby snad přinesl ovoce; pakli ne, potom jej vykopáš.‘“"
Mt 26:21,1,3-5,"Když jedli, řekl: „Vpravdě vám pravím, že jeden z vás mě zradí.“"
R 13:12,1,3-5,"Noc pominula, ale den se přiblížil. Odvrzmež tedy skutky temnosti, a oblecme se v odění světla."
Mt 28:18,1,3-5,"A přistoupiv Ježíš, mluvil jim, řka: Dána jest mi všeliká moc na nebi i na zemi."
L 21:27,1,3-5,"A tehdy uvidí Syna člověka, an přichází v oblace s velikou moci a slávou."
1K 15:54,1,3-5,"Když pak (toto porušitelné tělo obleče neporušítelnost a toto) smrtelné obleče nesmrtelnost, tehdá se naplní to slovo, které jest psáno: „Pohlcena jest smrt ve vítězství."
L 12:20,1,3-5,"Řekl pak jemu Bůh: Blázne, této noci požádají duše tvé od tebe, to pak cožs připravil, čí bude?"
J 6:54,1,3-5,"Proto řekl jim Ježíš: „Vpravdě, vpravdě pravím vám: Nebudete-li jísti těla Syna člověka a píti jeho krve, nebudete míti v sobě života."
Moravský hospodář,5,Tisk: Moravský hospodář,Moravský hospodář
Polední list,5,Tisk: Polední list,Polední list
Moravský večerník,5,Tisk: Moravský večerník,Moravský večerník
Věstník katolického duchovenstva,5,Tisk: Věstník katolického duchovenstva,Věstník katolického duchovenstva
Přítomnost,5,Tisk: Přítomnost,Přítomnost
Venkov,5,Tisk: Venkov,Venkov
Studentský časopis,5,Tisk: Studentský časopis,Studentský časopis
Československý zemědělec,5,Tisk: Československý zemědělec,Československý zemědělec
Český učitel,5,Tisk: Český učitel,Český učitel
Čech,5,Tisk: Čech,Čech
Posel záhrobní,5,Tisk: Posel záhrobní,Posel záhrobní
