,size,Group,Verse text
L 6:19,1,3-5,"A všecken zástup hledal se ho dotknouti; nebo moc z něho vycházela, a uzdravovala všecky."
J 8:46,1,6-10,"Kdo z vás bude mne trestati z hříchu? Jestli pravdu pravím vám, proč mi nevěříte?"
L 13:21,1,3-5,"Podobno jest kvasu, který vzavši žena zadělala do tří měřic mouky, až zkynulo všecko.“"
Zj 3:20,1,3-5,"Aj stojím u dveří a tluku: jestliže kdo uslyší hlas můj, a otevře mi dvéře, vejdu-ť k němu: a budu-ť s ním večeřeti, a on se mnou."
2S 14:5,1,11-15,"I tázal se jí král: „Co je ti?"" A ona odpověděla: „Ach, vdovou jsem já, neboť umřel mi muž."
J 14:16,1,6-10,"A já budu prositi Otce a jiného Utěšitele dá vám, aby s vámi zůstával na věky,"
Jr 2:13,1,6-10,"– praví Hospodin – neboť dvojí zlo spáchal můj národ: Mne opustili, pramen vody živé, a kopali sobě cisterny, cisterny rozpukané, které nemohou držeti vody."
Mk 10:48,1,16-20,"I domlouvali mu mnozí, aby mlčel, ale on mnohem hlasitěji volal: „Synu Davidův, smiluj se nade mnou.“"
Mt 19:19,1,21+,cti otce svého i matku svou a milovati budeš bližního svého jako sebe samého.“
Ex 20:14/Dt 5:18,1,16-20,Nesesmilníš.
L 18:42,1,21+,A Ježíš řekl jemu: Prohlédni. Víra tvá tě uzdravila.
Sk 4:20,1,6-10,"nebť nemůžeme nemluviti toho, co sme viděli a slyšeli."
J 4:48,1,6-10,"I řekl jemu Ježíš: Neuzříte-li divů a zázraků, neuvěříte."
L 11:28,1,3-5,"On pak řekl: Anobrž blahoslavení, kteříž slyší slovo Boží, a ostříhají jeho."
Mt 20:1,1,3-5,"Podobno jest Království Nebeské člověku hospodáři, kterýž vyšel na usvitě, aby najal dělníky na vinnici svou."
1K 12:15,1,3-5,"Kdyby noha řekla: „Poněvadž nejsem ruka, nenáležím k tělu“, proto ještě není mimo tělo. "
J 12:13,1,11-15,"nabral ratolestí palmových a vyšli naproti němu a volali: „Hosanna, požehnaný, jenž se béře ve jménu Páně, král israelský.“"
Mt 23:39,1,6-10,"neboť pravím vám: neuzříte mě od této chvíle, dokavad neřeknete: ,Požehnaný, jenž se béře ve jménu Páně.‘“"
L 1:33,1,6-10,a království jeho nebude konce.“
L 1:38,1,3-5,"I řekla Maria: Aj, děvka Páně, staniž mi se podlé slova tvého. I odšel od ní anděl."
2Ma 14:25,1,6-10,"A domluvil mu, aby pojal ženu a zplodil syny. Učinil tedy svatbu a pokojně žili. Žili přátelsky spolu."
Mk 8:34,1,6-10,"A svolav zástup s učedlníky svými, řekl jim: Chce-li kdo za mnou přijíti, zapři sebe sám, a vezmi kříž svůj, a následúj mne."
Mt 27:42,1,3-5,"„Jiným pomohl, sám sobě pomoci nemůže; je-li králem israelským, ať nyní sestoupí s kříže, a uvěříme v něho."
J 14:27,1,6-10,"Pokoj svůj zůstavuji vám, pokoj svůj dávám vám; ne jako svět dává, já vám dávám. Nermutiž se srdce vaše, aniž se strachuj."
L 18:33,1,3-5,"a když jej zbičují, zabijí ho; ale třetího dne vstane z mrtvých."
L 2:10,1,16-20,"I řekl jim anděl: „Nebojte se, neboť hle, zvěstují vám radost velikou, která bude všemu lidu."
Mt 6:29,1,3-5,"pravím pak vám, že ani Šalomoun ve vší slávě své nebyl tak oděn, jako jedna z nich."
Mt 10:32,1,6-10,"Kdožkoli tedy vyzná mne před lidmi, vyznámť i já jej před Otcem svým, kterýž jest v nebesích."
Mt 10:33,1,6-10,"Kdož by pak mne zapřel před lidmi, zapřímť ho i já před Otcem svým, kterýž jest v nebesích."
Mt 18:14,1,3-5,"Takť není vůle Otce vašeho, kterýž jest v nebesích, aby zhynul jeden z maličkých těchto."
Mt 23:9,1,6-10,"A otce nenazývejte sobě na zemi; nebo jeden jest Otec váš, kterýž jest v nebesích."
L 20:25,1,21+,"I řekl jim: „Dávejte tedy, co je císařovo, císaři, a co jest Božího, Bohu.“"
Mt 20:16,1,21+,"Tak budou poslední prvními a první posledními; neboť mnoho jest povolaných, ale málo vyvolených.“"
L 9:8,1,6-10,"neboť někteří říkali: „Jan vstal z mrtvých“, jiní: „Eliáš se objevil“, jiní pak: „Jeden ze starých proroků vstal z mrtvých.“"
Gn 1:2,1,6-10,"Země však byla pustá a prázdná, tma byla nad hlubinou, a duch Boží vznášel se nad vodami."
Zd 1:1,1,3-5,"Proti Šimonovi Čarodějníkovi, a proti jiným kacířům, kteří Anjely příliš vyvyšovali, dokazuje S. Pavel, že Kristus Pán jest Bůh, a proto že jest o mnoho vyšší, nežli Mojžíš, a Proroci, i všickni Anjelé"
L 6:27,1,16-20,"Ale vám-ť pravím kteříž slyšíte: Milůjte nepřátely své, dobře čiňte těm kteříž vás nenávidí."
L 2:34,1,11-15,"A Simeon blahoslavil je a řekl k Marii, matce jeho: „Hle tento jest ustanoven ku pádu a ku povstání mnohých v Israeli a na znamení, jemuž budou odpírati,"
J 4:14,1,3-5,"nýbrž voda, kterou já mu dám, stane se v něm pramenem vody vytryskující do života věčného.“"
Mt 6:26,1,6-10,"Pohleďte na ptactvo nebeské že neseje, ani nežne, ani neshromažďuje do stodol, a Otec váš nebeský živí je. Nejste-li vy dražší nežli ono?"
J 6:51,1,3-5,"Já jsem chléb živý, jenž s nebe sestoupil."
L 22:31,1,3-5,"I řekl Pán: „Šimone, Šimone, hle, satan vyžádal si vás, aby vás tříbil jako pšenici,"
Mt 16:16,1,11-15,"Odpovídaje Šimon Petr, řekl: Ty jsi Kristus Syn Boha živého."
Z 117:26,1,6-10,"Požehnán buď, jenž přichází ve jménu Páně, žehnáme vám z Hospodinova domu."
L 15:7,1,6-10,"Pravím vám, že tak bude větší radost v nebesích nad jedním hříšníkem pokání činícím, než nad devadesáti devíti spravedlivými, kteří pokání nepotřebují.“"
1K 2:9,1,11-15,"Ale jakož psáno jest: Čehož oko nevídalo, ani ucho neslýchalo, ani na srdce lidské nevstoupilo, co připravil Bůh těm, kteříž jej milují:"
Mt 19:18,1,21+,"Dí jemu: Kterých? Ježíš pak řekl: Nezabiješ, nezcizoložíš, nepokradeš, nepromluvíš křivého svědectví."
R 11:33,1,3-5,"Ó hlubokosti bohatství i moudrosti i umění Božího! Jak jsou nezpytatelní soudové jeho, a nevystižitelné cesty jeho."
L 13:9,1,3-5,"kdyby snad přinesl ovoce; pakli ne, potom jej vykopáš.‘“"
Mt 7:19,1,3-5,"Všeliký strom, kterýž nenese ovoce dobrého, vyťat a na oheň uvržen bývá."
1K 13:11,1,3-5,"Dokud jsem byl dítětem, mluvil jsem jako dítě, smýšlel jsem jako dítě, usuzoval jsem jako dítě; když jsem se stal mužem, překonal jsem dětský stupeň. "
Z 118:24,1,6-10,"Tentoť jest den, kterýž učinil Hospodin, a protož radujme se a veselme se v něm."
Mt 17:7,1,3-5,"Ježíš k nim přistoupil, dotkl se jich a řekl: „Vstaňte a neděste se!“"
L 7:14,1,3-5,"A přistoupil, a dotekl se már. (Ti pak kteříž nesli, zastavili se) A řekl: Mládenče, tobě-ť pravím vstaň."
J 20:25,1,3-5,"Tedy druzí učeníci řekli jemu: „Viděli jsme Pána.“ Ale on řekl jim: „Neuzřím-li v rukou jeho rány hřebův a nevpustím-li prstu svého na místo hřebův a nevložím-li ruky své v jeho bok, neuvěřím.“"
Mt 14:3,1,3-5,"Herodes totiž jal Jana a spoutav jej dal ho do žaláře pro Herodiadu, manželku bratra svého;"
Iz 5:20,1,3-5,"Běda vám, kteří říkáte zlému dobré a dobrému zlé, kladouce tmu za světlo a světlo za tmu, pokládajíce hořké za sladké a sladké za hořké!"
Gn 1:3,1,3-5,I řekl Bůh: Buď světlo. A učiněno jest světlo.
L 5:11,1,3-5,"A přirazivše (lodi) k zemi, opustili všecko a šli za ním."
J 16:7,1,3-5,"Ale já pravdu pravím vám: Jest vám užitečno, abych já odešel, neboť, neodejdu-li, Utěšitel nepřijde k vám; odejdu-li, pošlu ho k vám,"
Z 110:10,1,3-5,Svaté jest a hrozné jeho jméno; počátek moudrosti je bázeň Páně.
Mt 22:16,1,3-5,"I poslali k němu učedlníky své s Herodiány, řkouce: Mistře, víme, že pravdomluvný jsi, a cestě Boží v pravdě učíš, a nedbáš na žádného; nebo nepatříš na osobu lidskou."
Iz 45:8,1,11-15,"Rosu dejte nebesa s hůry, a nejvyšší oblakové dštěte spravedlnost; otevři se země, a ať vzejde spasení, a spravedlnost ať spolu vykvete. Já Hospodin způsobím to."
Mt 18:17,1,6-10,"Pakliť by jich neuposlechl, pověz církvi. Jestliže pak i církve neuposlechne, budiž tobě jako pohan a publikán."
Ezd 5:10,1,3-5,"Ano i na jména jejich ptali jsme se jich, abychom oznámili tobě, a napsali jména mužů těch, kteříž jsou přední mezi nimi."
J 6:54,1,6-10,"Proto řekl jim Ježíš: „Vpravdě, vpravdě pravím vám: Nebudete-li jísti těla Syna člověka a píti jeho krve, nebudete míti v sobě života."
L 22:40,1,3-5,"A když přišel na místo, řekl jim: „Modlete se, abyste nevešli v pokušení."
Ef 6:17,1,3-5,"a vezměte přílbici spásy a meč Ducha, to jest slovo Boží,"
Z 56:2,1,3-5,"Smiluj se nade mnou, ó Bože, nebo mne sehltiti chce člověk; každého dne boj veda, ssužuje mne."
Gn 1:26,1,3-5,"a řekl: Učiňme Člověka k obrazu a podobenství našemu: a ať panuje nad rybami mořskými, a nad ptactvem nebeským, i nad zvířaty, i nade vší zemí, i nad všelikým zeměplazem kterýž se hejbá na zemi."
Mt 25:21,1,11-15,"Řekl mu Pán jeho: To dobře, služebníče dobrý a věrný: že si nad málem byl věrný, nad mnohem tebe ustanovím: vejdiž v radost Pána svého."
Mt 25:23,1,11-15,"Řekl mu Pán jeho: To dobře, služebníče dobrý a věrný: že si nad málem byl věrný, nad mnohem tebe ustanovím; vejdiž v radost Pána svého."
L 4:24,1,3-5,"I řekl jim: Amen pravím vám, žeť žádný prorok není vzácen v vlasti své."
Mt 8:8,1,3-5,"A odpovídaje setník, řekl: Pane, nejsemť hoden, abys všel pod střechu mou, ale toliko rci slovo, a uzdraven bude služebník můj."
J 21:14,1,3-5,"To již potřetí zjevil se Ježíš učedlnikům svým, když z mrtvých vstal."
1K 8:6,1,3-5,"Ale my máme jediného Boha Otce, z něhož všecko, a my v něm, a jednoho Pána Ježíše Krista, skrze něhož všecko, i my skrze něho."
Tob 8:10,1,6-10,"Řekla také Sára: Smilúj se nad námi Pane, smilúj se nad námi, a ať se sstaráme oba spolu ve zdraví."
Zj 12:7,1,3-5,"I stal se boj na nebi: Michal a andělé jeho bojovali s drakem, a drak bojoval i andělé jeho."
J 16:20,1,3-5,"Vpravdě, vpravdě pravím vám: Vy budete kvíliti a plakati, ale svět se bude radovati; vy se budete rmoutiti, ale zármutek váš obrátí se v radost."
Gn 9:1,1,3-5,"Žehnaje pak Hospodin Noemovi a synům jeho pravil: Rosťte, množte se a naplňte zemi:"
Da 5:25,1,6-10,"A totoť jest písmo napsané: Mene, mene, tekel, ufarsin, totiž: Zčetl jsem, zčetl, zvážil a rozděluji."
J 3:21,1,3-5,"Kdo však čini pravdu, jde ke světlu, aby skutkové jeho se zjevili, neboť v Bohu jsou vykonáni."
J 3:20,1,3-5,"Každý zajisté, kdož zle činí, nenávidí světla, a nejde k světlu, aby nebyli trestáni skutkové jeho."
Mt 5:22,1,3-5,"Ale já-ť pravím vám, že každý, kdož se hněvá na bratra svého, hoden bude soudu. Kdož by pak řekl bratru svému rácha, hoden bude rady. A kdož by řekl blázne, hoden bude pekelného ohně"
Gn 4:6,1,3-5,I řekl Pán k němu: Proč si se rozhněval? a proč opadla tvář tvá?
Mk 14:7,1,3-5,"nebo chudé máte vždycky s sebou; a když budete chtíti, můžete jim dobře činiti: mne pak na vždycky máte."
Mt 2:6,1,3-5,"»A ty, Betléme v zemi Judské, nejsi nikterak poslední mezi judskými vůdčími městy, neboť z tebe vzejde vůdce, který bude pastýřem mého izraelského lidu.«“"
Mt 12:7,1,6-10,"Než kdybyste věděli, co jest to: Milosrdenství chci a ne oběti, nepotupovali byste nevinných."
Ef 5:27,1,3-5,"Aby ji sobě postavil slavnou církev, nemající poškvrny, ani vrásky, neb cokoli takového, ale aby byla svatá, a bez úhony."
Mt 1:20,1,3-5,"Když pak on o tom přemyšloval, aj, anděl Páně ve snách ukázal se jemu, řka: Jozefe synu Davidův, neboj se přijíti Marie manželky své; nebo což v ní jest počato, z Ducha svatého jest."
1J 4:16,1,3-5,"A myť jsme poznali, a uvěřili o lásce, kterouž Bůh má k nám. Bůh láska jest, a kdož v lásce přebývá, v Bohu přebývá, a Bůh v něm."
Mt 3:17,1,3-5,"A hle, hlas s nebe řkoucí: „Tento jest Syn můj milý, v němž se mi zalíbilo.“"
R 8:31,1,3-5,"Což tedy díme k těmto věcem? Jestli Bůh s námi, kdo proti nám?"
L 22:41,1,6-10,"Sám se od nich vzdálil, asi co by kamenem dohodil, klekl a modlil se: "
Jb 19:21,1,6-10,"Slitújte se nade mnou, slitújte se nade mnou, aspoň vy přátelé moji, nebo ruka Páně dotkla se mne."
Mt 5:8,1,11-15,"Blahoslavení čistého srdce, nebo oni Boha viděti budou."
L 10:7,1,6-10,"A v témž domu ostaňte, jedouce a pijíce, což u nich jest, nebo hoden jest dělník mzdy své. Nechoďtež z domu do domu."
L 14:11,1,6-10,"neboť každý, kdo se povyšuje, bude ponížen, a kdo se ponižuje, bude povýšen."
L 24:29,1,11-15,"ale oni přinutili ho řkouce: „Zůstaň s námi, neboť se připozdívá, a den se již nachýlil.“ I vešel s nimi."
Mt 25:41,1,3-5,"Potom řekne i těm, kteří budou na levici: ,Odejděte ode mne, zlořečení, do ohně věčného, který jest připraven ďáblu a andělům jeho."
Mk 9:9,1,6-10,"I podrželi slovo to u sebe, ač se ptali, co by to znamenalo: „Až vstane z mrtvých.“"
2Tm 4:7,1,16-20,"Dobrý boj sem bojoval, běh sem dokonal, víru sem zachoval."
1K 15:17,1,6-10,"Nevstal-liť Kristus z mrtvých, marná jest víra vaše, nebo ještě jste v hříších svých."
Dt 31:20,1,6-10,"Nebo uvedu jej do země, kterouž jsem s přísahou zaslíbil otcům jeho, oplývající mlékem a strdí, kdežto bude jísti a nasytí se a ztuční. Tehdy obrátí se k bohům cizím a sloužiti bude jim, i popudí mne a zruší smlouvu mou."
Mt 16:19,1,3-5,"A tobě dám klíče království nebeského. A což bys koli svázal na zemi, budeť svázáno i na nebi; a což bys koli rozvázal na zemi, budeť rozvázáno i na nebi."
L 16:3,1,3-5,"I dí vládař sám v sobě: Co učiním? Teď pán můj odjímá ode mne vládařství. Kopati nemohu, žebrati se stydím."
Mt 7:15,1,6-10,"Pilně se pak varujte falešných proroků, kteříž přicházejí k vám v rouše ovčím, ale vnitř jsou vlci hltaví."
J 3:19,1,3-5,"Totoť pak jest ten soud, že světlo přišlo na svět, ale milovali lidé více tmu nežli světlo; nebo skutkové jejich byli zlí."
Jb 19:25,1,3-5,"Ačkoli já vím, že vykupitel můj živ jest, a že v den nejposlednější nad prachem se postaví."
Zj 22:13,1,3-5,"Jáť jsem Alfa i Oméga, počátek i konec, první i poslední."
J 8:58,1,3-5,"Řekl jim Ježíš: Amen, amen pravím vám, prvé nežli Abraham byl, já jsem."
Pr 14:34,1,3-5,"Spravedlnost zvyšuje národ, ale hřích jest ku pohanění národům."
J 10:30,1,11-15,Já a Otec jedno jíme.
Mt 25:35,1,3-5,"neboť lačněl jsem, a dali jste mi jísti, žíznil jsem, a dali jste mi píti; hostem jsem byl, a přijali jste mě;"
Mt 23:13,1,3-5,"Ale běda vám, zákonníci a farizeové pokrytci, že zavíráte království nebeské před lidmi; nebo sami tam nevcházíte, a těm, kteříž by vjíti chtěli, vcházeti nedopouštíte."
Mt 9:4,1,3-5,"Ale Ježíš, znaje smýšlení jejich, řekl: „Proč myslíte zlé věci v srdcích svých?"
Mk 16:6,1,3-5,"On pak řekl jim: „Nebojte se; hledáte Ježíše Nazaretského, ukřižovaného; vstalí jest; není ho tuto; hle, místo, kdež jej položili."
J 11:24,1,3-5,"Dí jemu Marta: „Vím, že vstane při vzkříšení v den poslední.“"
L 10:29,1,3-5,"Ale on chtěje se ospravedlniti, řekl k Ježíšovi: „A kdo jest můj bližní?“"
Mk 14:27,1,3-5,"I řekl jim Ježíš: „Všichni pohoršíte se nade mnou této noci; neboť psáno jest: ,Bíti budu pastýře a rozprchnou se ovce.‘"
L 16:13,1,6-10,"Nižádný služebník nemůž dvěma pánům sloužiti: nebť zajisté jednoho nenáviděti bude, a druhého milovati: aneb jednoho přidržeti se bude, a druhým pohrdne. nemůžte Bohu sloužiti a mamoně."
Mk 8:2,1,6-10,"„Lítost mám nad zástupem, neboť již tři dni trvají se mnou a nemají, co by jedli;"
L 8:8,1,6-10,"A jiné padlo v zemi dobrou a vzešedši vydalo užitek stonásobný.“ To pověděv zvolal: „Kdo má uši k slyšení, slyš.“"
J 14:26,1,3-5,"Utěšitel pak Duch Svatý, kteréhož pošle Otec ve jménu mém, tenť vás naučí všem věcem, a připomene vám všecky věci, kteréžkoli budu mluviti vám."
1K 3:16,1,3-5,"Nevíte, že jste chrámem Božím, a že Duch Boží přebývá ve vás?"
L 9:62,1,3-5,"Ježíš mu odpověděl: „Nikdo, kdo vloží ruku na pluh a ohlíží se zpět, není způsobilý pro království Boží.“"
J 5:33,1,3-5,"Vy jste vyslali poselství k Janovi, a on vydal svědectví pravdě."
J 18:37,1,6-10,"Tedy řekl jemu Pilát: Tedy Král jsi ty? Odpověděl Ježíš: Ty pravíš, že Král jsem já. Já jsem se k tomu narodil, a proto sem na svět přišel, abych svědectví vydal pravdě: každý, kdož jest z pravdy, slyší hlas můj."
Mt 9:5,1,3-5,"Co jest snáze říci: „Odpouštějí se tobě hříchové tvoji,“ aneb říci: „Vstaň a choď?“"
Sk 5:39,1,3-5,"je-li však z Boha, nebudete moci je zrušiti; - abyste snad nebyli shledáni jako odbojní Bohu.“ I poslechli ho."
Mk 1:7,1,3-5,"A kázal, řka: Jde za mnou silnější nežli já, kterémuž nejsem hoden, sehna se, rozvázati řeménka u obuvi jeho."
Mk 10:31,1,3-5,Mnozí pak první budou posledními a poslední prvními.“
Mt 19:30,1,3-5,Mnozí pak první budou posledními a poslední prvními.“
R 16:24,1,6-10,"Milost Pána našeho, Ježíše Krista, budiž se všemi vámi. Amen."
J 11:3,1,3-5,"Sestry k němu poslaly se vzkazem: „Pane, hle, ten, kterého miluješ, je nemocen.“"
J 16:19,1,3-5,"I poznal Ježíš, že se ho chtěli tázati, a řekl jim: „O tom se tážete mezi sebou, že jsem řekl: ,Maličko, a neuzříte mne, a opět maličko, a uzříte mě?‘"
Jk 3:9,1,3-5,"Jím velebíme Pána a Otce, a jím zlořečíme lidem, stvořeným podle obrazu Božího."
Mk 10:7,1,3-5,Proto-ť  opustí člověk otce svého i matku: a přidrží se ženy své:
Ez 18:4,1,3-5,"Hle, všecky duše moje jsou; jak duše otcova, tak i duše synova jest moje; duše, která se proviní, ta umře!"
2Tm 4:3,1,3-5,"Neboť bude čas, kdy zdravého učení nesnesou, nýbrž nashromáždí si učitelů podle vlastních chtíčů, majíce šimráni v uších,"
Nu 33:38,1,6-10,"Tu vstoupil Aron kněz na horu, jenž slove Hor, k rozkazu Hospodinovu, a umřel tam, léta čtyřidcátého po vyjití synů Izraelských z země Egyptské, v první den měsíce pátého."
L 2:48,1,3-5,"A uzřevše, divili se. A řekla matka jeho k němu: Synu, proč si nám tak učinil? aj, otec tvůj a já, s bolestí hledalisme tebe."
L 2:49,1,3-5,"I řekl k nim: „Co jest, že jste mě hledali? Zdaliž jste nevěděli, že já musím býti v tom, co jest Otce mého?“"
Mt 7:8,1,3-5,"neboť každý, kdo prosí, béře, kdo hledá, nalézá, a tomu, kdo tluče, bude otevřeno."
Mk 2:9,1,3-5,"Co jest snazší, říci ochrnulému: ,Odpouštějí se tobě hříchy‘, či-li říci: ,Vstaň, vezmi lože své a choď?‘"
1Tm 6:15,1,3-5,"kteréž svým časem ukáže blahoslavený a jediný mocnář, král nad králi a pán nad pány,"
Sk 7:33,1,3-5,"I řekl jemu Pán: Zzuj obuv s noh svých; nebo místo, na kterémž stojíš, země svatá jest."
Zd 5:9,1,16-20,"a byv dokonán stal se příčinou věčné spásy všem, kteří ho poslouchají,"
1J 4:1,1,3-5,"Nejmilejší, nekaždému duchu věřte, ale zkušújte duchů, jsou-li z Boha: nebo mnozí falešní Proroci vyšli na svět."
Ju 1:9,1,3-5,"Sám archanděl Michael, když měl spor s ďáblem a vyjednával o Mojžíšovu mrtvolu, neodvážil se vynésti nad ním rouhavý soud, nýbrž řekl jen: „Pán tě potrestej!“ "
J 8:7,1,3-5,"Když nepřestávali se ho tázati, zvednul se a řekl: „Kdo z vás jest bez hříchu, vrz první na ni kamenem.“"
Mt 19:24,1,3-5,"A opět pravím vám: Snáze jest velbloudu projíti uchem jehelním, než boháči vejíti do království nebeského.“"
L 5:5,1,3-5,"I odpověděv Šimon, řekl jemu: Mistře, přes celou noc pracovavše, nic jsme nepopadli, ale k slovu tvému rozestru sít."
Sd 19:17,1,3-5,"Stařec pozdvihnuv oči a spatřiv člověka se svým nevelikým nákladem seděti na ulici města, řekl mu: „Odkud přicházíš a kam jdeš?"""
L 2:29,1,3-5,"Nyní propouštíš služebníka svého, Pane, podlé slova svého, v pokoji."
2K 10:9,1,3-5,"Aby se pak někdo nedomníval, jako bych strašil vás skrze listy:"
L 4:33,1,3-5,"Byl pak v synagoze člověk, který měl ducha nečistého; a ten vykřikl hlasem velikým"
Mk 1:23,1,3-5,"Byl pak v synagoze jejich člověk, který měl ducha nečistého; ten zvolal:"
2Tm 3:8,1,3-5,"Jako se Jannes a Jambres postavili proti Mojžíšovi, tak se i tito stavějí proti pravdě; jsou to lidé zkažení v mysli, neosvědčení ve věcech víry. "
R 4:7,1,6-10,"„Blahoslavení jsou ti, jimž nepravosti jsou odpuštěny, a jichž hříchy jsou zakryty. "
Z 23:1,1,3-5,"Žalm Davidův. Hospodin jest můj pastýř, nebudu míti nedostatku."
L 2:11,1,6-10,"Narodilť se vám dnes Spasitel, to jest Kristus Pán, v městě Davidově."
Gn 3:15,1,6-10,"Nepřátelství položím mezi tebou a ženou, a mezi semenem tvým a semenem jejím: ona-ť potře hlavu tvou, a ty ouklady činiti budeš patě její."
Dt 32:10,1,3-5,"Nalezl jej v zemi pusté, a na poušti veliké a hrozné; vůkol vedl jej, vyučil jej, a ostříhal ho, jako zřítedlnice oka svého."
Zd 10:37,1,3-5,"Nebo ještě velmi, velmi maličko, a aj, ten, kterýž přijíti má, přijde, a nebudeť meškati,"
J 20:29,1,3-5,"Řekl mu Ježíš: „Že jsi mě uviděl, uvěřil jsi; blahoslaveni, kteří neviděli a uvěřili.“"
Ef 5:16,1,3-5,"vykupujíce čas, neboť dnové jsou zlí."
Mk 12:34,1,3-5,"A viděv Ježíš, že by moudře odpověděl, dí jemu: Nejsi daleko od království Božího. A žádný více nesměl se ho tázati."
1Tm 5:18,1,6-10,Nebo praví Písmo: Nezavážeš ust volu mlátícímu. A: Hoden jest dělník své mzdy.
Mt 25:30,1,3-5,A služebníka neužitečného uvrzte do tmy vnější; tam bude pláč a skřípění zubů.‘“
Dt 18:3,1,6-10,"Od lidu, od těch, kteří přinášejí oběti, bude právem příslušeti kněžím toto: dají knězi plece a žaludek – buď že obětují býka neb ovci – "
2Pa 9:3,1,3-5,"Když uzřela moudrost Šalomounovu, dům, který byl vystavěl,"
Tit 2:12,1,3-5,"učící nás, abychom odřeknouce se bezbožnosti a světských žádostí, střízlivě, a spravedlivě, a pobožně živi byli na tomto světě,"
Mk 14:38,1,11-15,"Bděte a modlete se, abyste nevešli v pokušení; duch zajisté hotov jest, ale tělo slabo.“"
Mt 26:41,1,6-10,"Bděte a modlete se, abyste nevešli v pokušení; duch zajisté hotov jest, ale tělo slabo.“"
Mt 5:24,1,3-5,"zanechej tam daru svého před oltářem a jdi prve, smiř se s bratrem svým a potom přijda, obětuj dar svůj."
2K 5:10,1,3-5,"Všickni my zajisté ukázati se musíme před soudnou stolicí Kristovou, aby přijal jeden každý to, což skrze tělo působil, podlé toho, jakž práce čí byla, buď v dobrém, neb ve zlém."
L 6:37,1,6-10,"Nesuďte, a nebudete souzeni: nepotupůjte, a nebudete potupeni: Odpouštějte, a bude-ť vám odpuštěno:"
Mt 25:34,1,3-5,"Tedy dí Král těm, kteříž na pravici jeho budou: Poďtež požehnaní Otce mého, dědičně vládněte královstvím, vám připraveným od ustanovení světa."
L 11:24,1,6-10,"Když nečistý duch vyjde z člověka, prochází místa bez vody a hledá odpočinek; poněvadž ho nenajde, řekne si: »Vrátím se do svého domu, odkud jsem vyšel.«"
R 13:12,1,6-10,"Noc pominula, ale den se přiblížil. Odvrzmež tedy skutky temnosti, a oblecme se v odění světla."
R 13:13,1,3-5,"jako ve dne počestně choďme: ne v hodování a opilství, ne v smilstvu a nestydatostech, ne ve sváru a závisti, "
J 15:4,1,3-5,"Zůstaňte ve mně, a já ve vás. Jako ratolest nemůže nésti ovoce sama od sebe, nezůstane-li ve kmeni, tak ani vy, nezůstanete-li ve mně."
J 15:1,1,3-5,„Já jsem vinný kmen pravý a Otec můj jest vinař.
Mt 5:9,1,3-5,"Blahoslavení pokojní, neboť oni synové Boží slouti budou."
Jk 1:17,1,3-5,"Všeliké dání výborné, a každý dar dokonalý, z hůry jest; sstupující od Otce světel, u něhož není proměnění, ani (z) proměnění zastínění."
1K 13:3,1,3-5,"A kdybych rozdal na pokrmy chudých veškeren statek svůj a vydal své tělo k spálení, lásky však kdybych neměl, nic by mi to neprospělo."
Mk 8:17,1,3-5,Poznal to a řekl jim: „Co uvažujete? Že nemáte chleba? Což ještě nechápete a nerozumíte? Máte zatvrzelé srdce. 
L 21:29,1,3-5,"I pověděl jim podobenství: Patřte na fíkový strom, a na všecka stromoví:"
Mk 7:34,1,3-5,"a pohlédnuv k nebi, vzdechl a řekl jemu: „Efeta,“ to jest: „Otevři se.“"
L 22:42,1,3-5,"řka: „Otče, chceš-li, odejmi tento kalich ode mne, avšak ne má, nýbrž tvá vůle se staň.“"
Jk 2:20,1,3-5,"Ale chceš-liž věděti, ó člověče marný, že víra bez skutků jest mrtvá?"
J 10:12,1,3-5,"Nájemník však, totiž ten, kdo není (pravý) pastýř, jehož nejsou ovce vlastní, vida vlka, an jde, opouští ovce a utíká; a vlk lapá a rozhání ovce."
Est 8:13,1,3-5,"Tresť listu toho byla: ve všech zemích a národech, kteří vládě krále Asuera byli poddáni, oznámiti, že Židé smějí se připraviti, by pomstili se nad nepřáteli svými."
Mt 5:20,1,16-20,"Neboť pravím vám: nebude-li hojnější spravedlnost vaše než zákoníků a fariseů, nevejdete do království nebeského."
Mt 18:3,1,11-15,"„Vpravdě pravím vám: „Neobrátíte-li se a nebudete li jako dítky, nevejdete do království nebeského."
Sk 13:9,1,3-5,"Ale Saul - který se jmenoval také Pavel -, naplněn Duchem svatým, se na něj zahleděl"
2P 1:1,1,3-5,"Šimon Petr, služebník a Apoštol Ježíše Krista, těm kteří spolu s námi rovné dosáhli víry v spravedlnosti Boha našeho, a Spasitele Ježíše Krista."
2P 2:20,1,3-5,"Nebo jestliže ti kteříž utíkali poškvrn světa skrze známost Pána našeho, a Spasitele Ježíše Krista, opět zase v ně zapleteni souce přemoženi bývají: učiněny sou jim poslední věci horší nežli první."
L 10:34,1,3-5,"I přistoupil k němu a ovázal jeho rány, naliv na ně oleje a vína, a vloživ jej na své hovádko dopravil ho do hospody a měl o něj péči."
Mt 5:4,1,3-5,"Blahoslavení lkající, nebo oni potěšeni budou."
