,size,Group,Verse text
Zd 3:8,1,Nový zákon,"nezatvrzújtež srdcí svých, jako při popuzení v den pokušení na poušti,"
J 6:54,1,Evangelia,"Proto řekl jim Ježíš: „Vpravdě, vpravdě pravím vám: Nebudete-li jísti těla Syna člověka a píti jeho krve, nebudete míti v sobě života."
L 22:40,1,Evangelia,"A když přišel na místo, řekl jim: „Modlete se, abyste nevešli v pokušení."
Ef 6:11,1,Nový zákon,"Oblecte se v plnou zbroj Boží, abyste mohli čeliti úkladům dáblovým,"
Ef 6:17,1,Nový zákon,"a vezměte přílbici spásy a meč Ducha, to jest slovo Boží,"
Z 56:2,1,Starý zákon,"Smiluj se nade mnou, ó Bože, nebo mne sehltiti chce člověk; každého dne boj veda, ssužuje mne."
Gn 1:26,1,Starý zákon,"a řekl: Učiňme Člověka k obrazu a podobenství našemu: a ať panuje nad rybami mořskými, a nad ptactvem nebeským, i nad zvířaty, i nade vší zemí, i nad všelikým zeměplazem kterýž se hejbá na zemi."
Mt 25:21,1,Evangelia,"Řekl mu Pán jeho: To dobře, služebníče dobrý a věrný: že si nad málem byl věrný, nad mnohem tebe ustanovím: vejdiž v radost Pána svého."
Mt 25:23,1,Evangelia,"Řekl mu Pán jeho: To dobře, služebníče dobrý a věrný: že si nad málem byl věrný, nad mnohem tebe ustanovím; vejdiž v radost Pána svého."
Gn 20:15,1,Starý zákon,"řka: Země jest vám volná, přebývej, kdekoliv se ti zlíbí."
L 4:24,1,Evangelia,"I řekl jim: Amen pravím vám, žeť žádný prorok není vzácen v vlasti své."
Mt 8:8,1,Evangelia,"A odpovídaje setník, řekl: Pane, nejsemť hoden, abys všel pod střechu mou, ale toliko rci slovo, a uzdraven bude služebník můj."
Fm 1:18,1,Nový zákon,"jestli ti v něčem ublížil aneb dluhuje, přičti to mně,"
J 21:14,1,Evangelia,"To již potřetí zjevil se Ježíš učedlnikům svým, když z mrtvých vstal."
1K 8:6,1,Nový zákon,"Ale my máme jediného Boha Otce, z něhož všecko, a my v něm, a jednoho Pána Ježíše Krista, skrze něhož všecko, i my skrze něho."
Tob 8:10,1,Deuterokanonické knihy,"Řekla také Sára: Smilúj se nad námi Pane, smilúj se nad námi, a ať se sstaráme oba spolu ve zdraví."
Zj 12:7,1,Nový zákon,"I stal se boj na nebi: Michal a andělé jeho bojovali s drakem, a drak bojoval i andělé jeho."
J 16:20,1,Evangelia,"Vpravdě, vpravdě pravím vám: Vy budete kvíliti a plakati, ale svět se bude radovati; vy se budete rmoutiti, ale zármutek váš obrátí se v radost."
Gn 9:1,1,Starý zákon,"Žehnaje pak Hospodin Noemovi a synům jeho pravil: Rosťte, množte se a naplňte zemi:"
Mt 15:27,1,Evangelia,"A ona řekla: „Ovšem Pane, neboť i psíci jedí z drobtů, které padají se stolu pánů jejich.“"
Da 5:25,1,Starý zákon,"A totoť jest písmo napsané: Mene, mene, tekel, ufarsin, totiž: Zčetl jsem, zčetl, zvážil a rozděluji."
J 3:21,1,Evangelia,"Kdo však čini pravdu, jde ke světlu, aby skutkové jeho se zjevili, neboť v Bohu jsou vykonáni."
J 3:20,1,Evangelia,"Každý zajisté, kdož zle činí, nenávidí světla, a nejde k světlu, aby nebyli trestáni skutkové jeho."
Mt 11:22,1,Evangelia,Avšak pravím vám: Tyru a Sidonu bude lehčeji v den soudný nežli vám.
Mt 11:23,1,Evangelia,"A ty, Kafarnaum, nebylo jsi vyvýšeno až do nebe? Do pekla budeš sraženo! Neboť, kdyby se v Sodomě byly udály mocné činy, které se udály v tobě, byla by obstála až podnes."
Mt 11:24,1,Evangelia,Avšak pravím vám: Zemi sodomské bude lehčeji v den soudný nežli tobě.“
Iz 5:2,1,Starý zákon,"Kterouž ohradil, a kamení z ní vybral, a vysadil ji vinným kmenem výborným, a ustavěl věži u prostřed ní, také i pres udělal v ní, a očekával, aby nesla hrozny, ale vydala plané víno."
Mt 5:22,1,Evangelia,"Ale já-ť pravím vám, že každý, kdož se hněvá na bratra svého, hoden bude soudu. Kdož by pak řekl bratru svému rácha, hoden bude rady. A kdož by řekl blázne, hoden bude pekelného ohně"
Gn 4:6,1,Starý zákon,I řekl Pán k němu: Proč si se rozhněval? a proč opadla tvář tvá?
L 22:49,1,Evangelia,"Ti pak, kteří byli při něm, uzřevše, co nastává, řekli jemu: „Pane, máme bíti mečem?“"
Mk 14:7,1,Evangelia,"nebo chudé máte vždycky s sebou; a když budete chtíti, můžete jim dobře činiti: mne pak na vždycky máte."
Da 9:24,1,Starý zákon,"Sedmdesát týdnů je stanoveno tvému národu a svatému městu tvému, aby zamezena byla neřest, aby konec vzal hřích, a zahlazena byla nepravost; aby přivedena byla věčná spravedlnost, aby se splnilo vidění i proroctví, aby pomazán byl svatý svatých."
Mt 2:6,1,Evangelia,"»A ty, Betléme v zemi Judské, nejsi nikterak poslední mezi judskými vůdčími městy, neboť z tebe vzejde vůdce, který bude pastýřem mého izraelského lidu.«“"
Mt 12:7,1,Evangelia,"Než kdybyste věděli, co jest to: Milosrdenství chci a ne oběti, nepotupovali byste nevinných."
Ef 5:27,1,Nový zákon,"Aby ji sobě postavil slavnou církev, nemající poškvrny, ani vrásky, neb cokoli takového, ale aby byla svatá, a bez úhony."
Sir 24:17,1,Deuterokanonické knihy,"Jako cedr vyvýšena sem na Libánu, a jako cypřiš na hoře Syon:"
Ez 24:25,1,Starý zákon,"A ty, synu člověkův, aj, v ten den, kdy jim vezmu sílu jejich, radost z důstojnosti jejich, rozkoš očí jejich, to, na čem lpí jejich duše, syny a dcery jejich:"
Zd 12:24,1,Nový zákon,"A k prostředníku Nového Zákona Ježíšovi, a ku pokropení krví, lépe mluvící než Abelova."
Mt 1:20,1,Evangelia,"Když pak on o tom přemyšloval, aj, anděl Páně ve snách ukázal se jemu, řka: Jozefe synu Davidův, neboj se přijíti Marie manželky své; nebo což v ní jest počato, z Ducha svatého jest."
1P 2:19,1,Nový zákon,"To zajisté jest milost, jestli někdo ze svědomitosti k Bohu snáší útrapy, trpě nespravedlivě."
1P 2:18,1,Nový zákon,"Služebníci, poddáni buďte ve vší bázni pánům, nejen dobrým a mírným, nýbrž i zlým."
1P 2:20,1,Nový zákon,"Nebo jaká jest sláva, jestliže hřešíce, a pohlavkováni souce snášíte? Ale jestliže dobře činíce, trpělivě snášíte, tať jest milost u Boha."
1J 4:16,1,Nový zákon,"A myť jsme poznali, a uvěřili o lásce, kterouž Bůh má k nám. Bůh láska jest, a kdož v lásce přebývá, v Bohu přebývá, a Bůh v něm."
Fp 3:1,1,Nový zákon,"Dale pak bratří moji, radújte se v Pánu. Jednostejné věci vám psáti, mně se zajisté nestejště, vám pak potřebné (jest.)"
1Kr 19:11,1,Starý zákon,"I řekl mu: „Vyjdiž a stůj na hoře před Hospodinem; Hospodin (právě) jde tudy, a vítr veliký a silný, podvracející hory a rozrážející skály před Hospodinem; ale není v tom větru Hospodin. A po větru zemětřesení; ale není v tom zemětřesení Hospodin."
Iz 12:6,1,Starý zákon,"Prokřikni a zpívej, obyvatelkyně Sionská, nebo veliký jest u prostřed tebe Svatý Izraelský."
Fp 2:3,1,Nový zákon,"nic podle sobectví, ani podle ctižádosti, nýbrž v pokoře pokládajíce jeden druhého za lepšího než sebe,"
Gn 15:8,1,Starý zákon,"Ale on řekl: Pane Bože, odkud věděti mohu, že jí vládnouti budu?"
Fp 4:5,1,Nový zákon,Vlídnost vaše budiž známa všem lidem; Pán blízko jest.
Mt 3:17,1,Evangelia,"A hle, hlas s nebe řkoucí: „Tento jest Syn můj milý, v němž se mi zalíbilo.“"
Mt 17:6,1,Evangelia,"To uslyšavše učedlníci, padli na tváři své a báli se velmi."
Sk 19:2,1,Nový zákon,"a otázal se jich: „Zdalipak jste přijali Ducha svatého, když jste uvěřili?“ Oni mu odpověděli: „Ne, ani jsme neslyšeli, že by byl Duch svatý.“"
R 8:31,1,Nový zákon,"Což tedy díme k těmto věcem? Jestli Bůh s námi, kdo proti nám?"
1P 5:8,1,Nový zákon,"Střízliví buďte, bděte; nebo protivník váš ďábel jako lev řvoucí obchází, hledaje, koho by sežral."
L 22:41,1,Evangelia,"Sám se od nich vzdálil, asi co by kamenem dohodil, klekl a modlil se: "
Jb 19:21,1,Starý zákon,"Slitújte se nade mnou, slitújte se nade mnou, aspoň vy přátelé moji, nebo ruka Páně dotkla se mne."
Mt 5:8,1,Evangelia,"Blahoslavení čistého srdce, nebo oni Boha viděti budou."
L 10:7,1,Evangelia,"A v témž domu ostaňte, jedouce a pijíce, což u nich jest, nebo hoden jest dělník mzdy své. Nechoďtež z domu do domu."
1Tm 5:16,1,Nový zákon,"Protož má-liť kdo věřící neb která věřící vdovy, opatrujž je, a nebuď obtěžována církev, aby těm, kteréž právě vdovy jsou, postačilo."
L 14:11,1,Evangelia,"neboť každý, kdo se povyšuje, bude ponížen, a kdo se ponižuje, bude povýšen."
Lv 26:1,1,Starý zákon,"Nedělejte sobě modl, ani obrazu rytého, aneb sloupu nevyzdvihnete sobě, ani kamene malovaného v zemi vaší nestavějte, abyste se jemu klaněli; nebo já jsem Hospodin Bůh váš."
L 24:29,1,Evangelia,"ale oni přinutili ho řkouce: „Zůstaň s námi, neboť se připozdívá, a den se již nachýlil.“ I vešel s nimi."
R 11:36,1,Nový zákon,"Nebo z něho, a skrze něho, a v něm jsou všecky věci, jemuž sláva na věky. Amen."
L 12:31,1,Evangelia,"Ale hledejte království Božího, a toto všecko bude vám přidáno."
Sd 16:31,1,Starý zákon,"Sstoupivše pak bratří jeho, i všecko příbuzenství, vzali tělo jeho, a pochovali mezi Saraa a Esthaol v hrobě otce jeho Manue: i soudil Izraele dvadceti let."
2Kr 5:12,1,Starý zákon,"Zdali nejsou lepší Abana a Farfar, řeky Damašské, nad všecky vody Izraelské? Zdaliž bych se nemohl v nich zmýti, abych čist byl? A obrátiv se, jel s hněvem."
Mt 25:41,1,Evangelia,"Potom řekne i těm, kteří budou na levici: ,Odejděte ode mne, zlořečení, do ohně věčného, který jest připraven ďáblu a andělům jeho."
Mk 14:65,1,Evangelia,"A počali někteří naň plvati, a tvář jeho zakrývati, a jej pohlavkovati, a říkati jemu: Prorokůj: a služebníci v líce ho bili."
J 20:2,1,Evangelia,"I běžela a přišla k Šimonu Petrovi a k jinému učeníku, kterého miloval Ježíš a řekla jim: „Vzali Pána z hrobu, a nevíme, kam ho položili“."
Mt 28:2,1,Evangelia,"A hle, zemětřesení stalo se veliké; neboť anděl Páně sestoupil s nebe a přistoupiv odvalil kámen a posadil se na něm."
J 5:28,1,Evangelia,"Nedivte se tomu, neboť přichází hodina, ve které všichni, kteří v hrobech jsou, uslyší hlas jeho,"
Mk 9:9,1,Evangelia,"I podrželi slovo to u sebe, ač se ptali, co by to znamenalo: „Až vstane z mrtvých.“"
2Tm 4:7,1,Nový zákon,"Dobrý boj sem bojoval, běh sem dokonal, víru sem zachoval."
1K 15:17,1,Nový zákon,"Nevstal-liť Kristus z mrtvých, marná jest víra vaše, nebo ještě jste v hříších svých."
Sir 51:24,1,Deuterokanonické knihy,"Umínil jsem si [totiž], že budu ji činit; horlil jsem o dobro, a nebyl jsem zahanben."
Dt 31:20,1,Starý zákon,"Nebo uvedu jej do země, kterouž jsem s přísahou zaslíbil otcům jeho, oplývající mlékem a strdí, kdežto bude jísti a nasytí se a ztuční. Tehdy obrátí se k bohům cizím a sloužiti bude jim, i popudí mne a zruší smlouvu mou."
Mk 10:25,1,Evangelia,"Snáze jest velbloudu projíti uchem jehelním, než boháči vejíti do království Božího.“"
Mt 16:19,1,Evangelia,"A tobě dám klíče království nebeského. A což bys koli svázal na zemi, budeť svázáno i na nebi; a což bys koli rozvázal na zemi, budeť rozvázáno i na nebi."
Mt 18:18,1,Evangelia,"Amen pravím vám: Cožkoli svížete na zemi, budeť svázáno i na nebi; a cožkoli rozvížete na zemi, budeť rozvázáno i na nebi."
J 21:15,1,Evangelia,"Když tedy poobědvali, dí Ježíš Šimonovi Petrovi: Šimone Janů, miluješ-li mne více nežli tito? Dí jemu: Ovšem Pane, ty víš, žeť miluji tebe. Dí jemu: Pasiž beránky mé."
L 16:3,1,Evangelia,"I dí vládař sám v sobě: Co učiním? Teď pán můj odjímá ode mne vládařství. Kopati nemohu, žebrati se stydím."
L 10:3,1,Evangelia,"Jdětež. Aj, já posílám vás jako berany mezi vlky."
Mt 15:14,1,Evangelia,"Nechte jich; slepí jsou to vůdcové slepých; vede-li však slepý slepého, padnou oba do jámy.“"
Mt 7:15,1,Evangelia,"Pilně se pak varujte falešných proroků, kteříž přicházejí k vám v rouše ovčím, ale vnitř jsou vlci hltaví."
Ex 2:4,1,Starý zákon,"A postavila sestru jeho zdaleka, aby zvěděla, co se s ním díti bude."
J 3:19,1,Evangelia,"Totoť pak jest ten soud, že světlo přišlo na svět, ale milovali lidé více tmu nežli světlo; nebo skutkové jejich byli zlí."
Jb 19:25,1,Starý zákon,"Ačkoli já vím, že vykupitel můj živ jest, a že v den nejposlednější nad prachem se postaví."
Dt 7:6,1,Starý zákon,"Nebo jsi národ zasvěcený Hospodinu, Bohu svému; tebe vyvolil Hospodin, Bůh tvůj, ze všech národů, kteří jsou na zemi, bys byl zvláštním způsobem národem jeho."
2J 1:4,1,Nový zákon,"Velice jsem se zaradoval, že jsem shledal mezi tvými dětmi takové, které žijí v pravdě, jak jsme přijali příkaz od Otce. "
R 8:19,1,Nový zákon,Vždyť i tvorstvo očekává s toužebnosti zjevení synů Božích. 
Zj 22:13,1,Nový zákon,"Jáť jsem Alfa i Oméga, počátek i konec, první i poslední."
Mt 24:28,1,Evangelia,"Kdežkoli bude tělo, tu-ť se shromáždí i orlové."
J 8:58,1,Evangelia,"Řekl jim Ježíš: Amen, amen pravím vám, prvé nežli Abraham byl, já jsem."
Pr 14:34,1,Starý zákon,"Spravedlnost zvyšuje národ, ale hřích jest ku pohanění národům."
J 10:30,1,Evangelia,Já a Otec jedno jíme.
1P 2:24,1,Nový zákon,"kterýžto hříchy naše na svém těle sám vnesl na dřevo: abychom hříchům zemrouce, spravedlnosti živi byli: jehož zsinalostí uzdraveni ste."
J 7:34,1,Evangelia,"Budete mě hledati a nenaleznete, a kde jsem já, (tam) vy nemůžete přijíti.“"
Mt 25:35,1,Evangelia,"neboť lačněl jsem, a dali jste mi jísti, žíznil jsem, a dali jste mi píti; hostem jsem byl, a přijali jste mě;"
Ex 40:19,1,Starý zákon,"Když vnesl archu do stánku, zavěsil před ni oponu, aby vyplnil příkaz Hospodinův."
L 14:12,1,Evangelia,"Pravil však i k tomu, který ho pozval: „Strojíš-li oběd neb večeři, nezvi přátel svých, ani bratrů svých, ani příbuzných svých, ani sousedů bohatých, aby snad také oni nepozvali zase tebe a nedostalo se ti odplaty."
L 14:13,1,Evangelia,"Ale když strojíš hostinu, povolávej chudých, zmrzačelých, kulhavých a slepých,"
L 14:15,1,Evangelia,"Uslyšev to jeden ze spolustolujícich, řekl jemu: „Blažen, kdo bude jísti chléb v království Božím.“"
L 14:16,1,Evangelia,"On pak řekl jemu: Člověk nějaký učinil večeři velikou, a pozval mnohých."
Mt 23:13,1,Evangelia,"Ale běda vám, zákonníci a farizeové pokrytci, že zavíráte království nebeské před lidmi; nebo sami tam nevcházíte, a těm, kteříž by vjíti chtěli, vcházeti nedopouštíte."
Mt 23:33,1,Evangelia,"Hadové, plémě zmijí, kterak utečete před soudem pekelným?"
Mt 9:4,1,Evangelia,"Ale Ježíš, znaje smýšlení jejich, řekl: „Proč myslíte zlé věci v srdcích svých?"
J 15:27,1,Evangelia,"avšak i vy budete svědčiti, neboť jste se mnou od počátku“."
Mt 26:61,1,Evangelia,"a řekli: Tento řekl: Mohu zbořiti Chrám Boží, a ve třech dnech zase jej vystavěti."
Mt 19:23,1,Evangelia,Ježíš pak řekl učeníkům svým: „Vpravdě pravím vám: Boháč vejde těžko do království nebeského.
Mt 20:19,1,Evangelia,"vydají jej pohanům, aby ho potupili, bičovali jej a ukřižovali; ale třetího dne bude vzkříšen.“"
Mk 16:6,1,Evangelia,"On pak řekl jim: „Nebojte se; hledáte Ježíše Nazaretského, ukřižovaného; vstalí jest; není ho tuto; hle, místo, kdež jej položili."
J 11:24,1,Evangelia,"Dí jemu Marta: „Vím, že vstane při vzkříšení v den poslední.“"
Mk 15:18,1,Evangelia,"a počali ho pozdravovati: „Zdráv buď, králi židovský“,"
L 10:25,1,Evangelia,"A aj jeden v Zákoně učený vstal, pokoušeje ho, a řka: Mistře, co čině, život věčný obdržím?"
L 10:29,1,Evangelia,"Ale on chtěje se ospravedlniti, řekl k Ježíšovi: „A kdo jest můj bližní?“"
J 1:4,1,Evangelia,"V něm byl život, a život byl světlo lidí."
J 1:5,1,Evangelia,"a Světlo ve tmě svítí, a tma ho nepojala."
Mt 28:5,1,Evangelia,"I promluvil anděl a řekl ženám: „Nebojte se vy! Neboť vím, že hledáte Ježíše, který byl ukřižován."
2Tm 4:2,1,Nový zákon,"hlásej slovo, naléhej včas i nevčas, usvědčuj, přimlouvej, kárej, (a to) se vší trpělivostí a moudrostí učitelskou."
Z 53:4,1,Starý zákon,"Bože, vyslyš modlitbu mou, popřej sluchu slovům úst mých."
Mk 14:27,1,Evangelia,"I řekl jim Ježíš: „Všichni pohoršíte se nade mnou této noci; neboť psáno jest: ,Bíti budu pastýře a rozprchnou se ovce.‘"
L 16:13,1,Evangelia,"Nižádný služebník nemůž dvěma pánům sloužiti: nebť zajisté jednoho nenáviděti bude, a druhého milovati: aneb jednoho přidržeti se bude, a druhým pohrdne. nemůžte Bohu sloužiti a mamoně."
2S 23:21,1,Starý zákon,"ten zabil také kteréhos Egypťana, muže, který stál za podívanou; ten měl v rukou kopí, i vyšel na něho s holí, mocí vytrhl Egypťanovi kopí z ruky a zabil ho jeho (vlastním) kopím."
Zj 2:17,1,Nový zákon,"Kdo má ucho, slyš, co Duch praví Církvím: Tomu kterýž svítězí, dám mannu skrytou, a dám jemu kamének bílý: a na kaménku jméno nové napsané, kteréhož žádný neví, než ten, kdož (je) přijímá."
Mk 6:18,1,Evangelia,Nebo pravil Jan Heródesovi: Neslušíť tobě míti manželky bratra svého.
Sd 6:20,1,Starý zákon,"Anděl Hospodinův mu řekl: „Vezmi maso a nekvašené chleby, polož (to) na onu skálu a vylej na to polévku."" Když tak učinil,"
Mk 8:2,1,Evangelia,"„Lítost mám nad zástupem, neboť již tři dni trvají se mnou a nemají, co by jedli;"
Kaz 1:7,1,Starý zákon,"Všecky řeky vcházejí do moře, a moře nepřeplňuje se; na místo, odkud řeky vyšly, vracejí se, aby zas tekly."
Sk 2:22,1,Nový zákon,"Muží Izraelští, slyšte slova tato: Ježíše Nazarétského, muže zchváleného od Boha mezi vámi, mocmi, a zázraky, a znameními, kteréž činil Bůh skrze něho u prostřed vás, jakož i vy víte:"
Sir 3:27,1,Deuterokanonické knihy,"Srdce tvrdé zle se míti bude na konec, neboť kdo miluje nebezpečí, zahyne v něm."
2K 12:4,1,Nový zákon,"vtržen do ráje a uslyšel slova nevypravitelná, kterých nepřísluší člověku mluviti."
2K 12:2,1,Nový zákon,"Znám člověka v Kristu, jenž před čtrnácti roky byl vtržen až do třetího nebe, zdali v těle, nevím, aneb-li kromě, těla, nevím; Bůh to ví."
L 8:8,1,Evangelia,"A jiné padlo v zemi dobrou a vzešedši vydalo užitek stonásobný.“ To pověděv zvolal: „Kdo má uši k slyšení, slyš.“"
J 14:26,1,Evangelia,"Utěšitel pak Duch Svatý, kteréhož pošle Otec ve jménu mém, tenť vás naučí všem věcem, a připomene vám všecky věci, kteréžkoli budu mluviti vám."
1K 3:16,1,Nový zákon,"Nevíte, že jste chrámem Božím, a že Duch Boží přebývá ve vás?"
Gn 42:9,1,Starý zákon,"I rozpomenuv se na sny, kteréž byl někdy viděl, řekl k nim: Špehéři jste: abyste shlédli mdlejší místa země, přišli ste."
L 9:62,1,Evangelia,"Ježíš mu odpověděl: „Nikdo, kdo vloží ruku na pluh a ohlíží se zpět, není způsobilý pro království Boží.“"
Zj 3:10,1,Nový zákon,"Poněvadž si zachoval slovo trpělivosti mé, i já tebe zachovám od hodiny pokušení, kteréž přijde na všecken svět k zkušení přebývajících na zemi."
Zj 3:8,1,Nový zákon,"Vím skutky tvé. Hle dal sem před tebou dvéře otevřené, kterých žádný nemůže zavříti: nebo máš malou moc, a zachoval si slovo mé, a nezapřel si jména mého."
Zj 3:11,1,Nový zákon,"Hle přicházím brzo: drž co máš, aby žádný nevzal koruny tvé."
Da 10:6,1,Starý zákon,"a tělo jeho jako chrysolit. Tvář jeho zářila jako blesk, oči jeho jako hořící pochodně, ramena jeho a tělo dolů až k nohám jako rozpálená měď, a zvuk řeči jeho jako hukot množství."
Nu 16:29,1,Starý zákon,"Jestliže tak jako jiní lidé mrou, zemrou i tito, a navštívením obecným všechněm lidem jestliže navštíveni budou, neposlal mne Hospodin."
Z 147:1,1,Starý zákon,"Chval, Jerusaleme, Hospodina, chval svého Boha, Sione,"
Zd 13:8,1,Nový zákon,Ježíš Kristus včera i dnes: on i na věky.I
J 5:33,1,Evangelia,"Vy jste vyslali poselství k Janovi, a on vydal svědectví pravdě."
J 18:37,1,Evangelia,"Tedy řekl jemu Pilát: Tedy Král jsi ty? Odpověděl Ježíš: Ty pravíš, že Král jsem já. Já jsem se k tomu narodil, a proto sem na svět přišel, abych svědectví vydal pravdě: každý, kdož jest z pravdy, slyší hlas můj."
Mt 9:5,1,Evangelia,"Co jest snáze říci: „Odpouštějí se tobě hříchové tvoji,“ aneb říci: „Vstaň a choď?“"
Zj 14:10,1,Nový zákon,"i ten-ť bude píti víno hněvu Božího, které jest smíšeno s čistým vínem v kalichu hněvu jeho, a trápen bude ohněm a sirou, před obličejem Anjelů svatých, a před obličejem Beránka:"
Ez 16:19,1,Starý zákon,"Chléb můj, který jsem tobě dal, běl, olej a med, jimiž jsem tě krmil, kladlas před obličej jejich k líbezné vůni. Stalo se, praví Hospodin Bůh."
L 12:8,1,Evangelia,"Pravím pak vám: Každého, kdo mě vyzná před lidmi, i Syn člověka vyzná před anděly Božími."
Sk 5:39,1,Nový zákon,"je-li však z Boha, nebudete moci je zrušiti; - abyste snad nebyli shledáni jako odbojní Bohu.“ I poslechli ho."
Mt 16:4,1,Evangelia,"Způsob tedy nebe rozsouditi umíte: znamení pak časů nemůžete věděti? Národ zlý a cizoložný znamení hledá: a znamení jemu nebude dáno, než znamení Jonáše Proroka. a opustiv je, odšel."
Mk 1:7,1,Evangelia,"A kázal, řka: Jde za mnou silnější nežli já, kterémuž nejsem hoden, sehna se, rozvázati řeménka u obuvi jeho."
Gn 13:14,1,Starý zákon,"I řekl Hospodin k Abramovi, když se byl Lot od něho odloučil: Pozvedni očí svých a pohled s místa, na němž nyní jsi, na sever, na jih, na východ a na západ."
Mk 10:31,1,Evangelia,Mnozí pak první budou posledními a poslední prvními.“
Mt 19:30,1,Evangelia,Mnozí pak první budou posledními a poslední prvními.“
Z 126:1,1,Starý zákon,"Stupňová píseň Šalomounova. Nestaví-li Hospodin domu, marně se lopotí, kteří jej stavějí. Neostříhá-li Hospodin města, nadarmo bdí, kdo je hlídá."
2S 5:4,1,Starý zákon,"Ve třiceti letech byl David, když počal kralovati a kraloval čtyřicet let."
R 16:24,1,Nový zákon,"Milost Pána našeho, Ježíše Krista, budiž se všemi vámi. Amen."
Mt 10:36,1,Evangelia,"a nepřátelé člověka, domácí jeho."
Gn 47:8,1,Starý zákon,Tedy řekl Farao k Jákobovi: Kolik jest let života tvého?
Gn 47:9,1,Starý zákon,"Odpověděl: Dnové putování mého jsou, sto třidceti let, malí a zlí, a nedosti až ke dnům otců mých, v nichž putovali."
Mk 15:34,1,Evangelia,"a v hodinu devátou Ježíš zvolal hlasem velikým: „Eloi, Eloi, lamma sabaktani?“ to jest v překladě: „Bože můj, Bože můj, proč jsi mě opustil?“"
Mt 27:46,1,Evangelia,"Kolem tří hodin vzkřikl Ježíš hlasitě: „Eli, Eli, lema sabachthani?“, to jest „Můj Bože, můj Bože, proč jsi mě opustil?“"
J 15:19,1,Evangelia,"Byste byli z světa, svět, což jest jeho, miloval by; že pak nejste z světa, ale já z světa vyvolil jsem vás, protož vás svět nenávidí."
Gn 24:7,1,Starý zákon,"Hospodin, Bůh nebe, který mě vzal z domu otce mého a ze země, v níž jsem se zrodil; ten, jenž ke mně mluvil a přisahal mi, řka: „Potomstvu tvému dám tuto zemi"" – ten pošle před tebe svého anděla, abys odtamtud dostal manželku pro mého syna."
J 11:3,1,Evangelia,"Sestry k němu poslaly se vzkazem: „Pane, hle, ten, kterého miluješ, je nemocen.“"
L 23:46,1,Evangelia,"A zvolav Ježíš hlasem velikým, řekl: Otče, v ruce tvé poroučím ducha svého. A to pověděv, umřel."
J 16:19,1,Evangelia,"I poznal Ježíš, že se ho chtěli tázati, a řekl jim: „O tom se tážete mezi sebou, že jsem řekl: ,Maličko, a neuzříte mne, a opět maličko, a uzříte mě?‘"
Gn 2:7,1,Starý zákon,"utvořil Hospodin Bůh člověka z hlíny země, a vdechl v tvář jeho dech života; tak se stal člověk živoucím živočichem."
Z 8:6,1,Starý zákon,"Nebo učinil jsi ho málo menšího andělů, slávou a ctí korunoval jsi jej."
L 18:16,1,Evangelia,"Ježíš však je zavolal k sobě a řekl: „Nechte děti přicházeti ke mne a nebraňte jim, neboť takovým náleží království Boží."
1S 18:12,1,Starý zákon,"A bál se Saul Davida, proto že Hospodin byl s ním, a od Saule odstoupil."
Z 23:5,1,Starý zákon,"Tomu se dostane požehnání od Pána, a milosrdenství od Boha, spásy jeho."
J 15:12,1,Evangelia,"To je můj příkaz, abyste milovali jeden druhého, jako jsem já miloval vás. "
Jk 3:9,1,Nový zákon,"Jím velebíme Pána a Otce, a jím zlořečíme lidem, stvořeným podle obrazu Božího."
Mk 10:7,1,Evangelia,Proto-ť  opustí člověk otce svého i matku: a přidrží se ženy své:
Z 23:3,1,Starý zákon,"Duši mou očerstvuje, vodí mne po stezkách spravedlnosti pro jméno své."
Ez 18:4,1,Starý zákon,"Hle, všecky duše moje jsou; jak duše otcova, tak i duše synova jest moje; duše, která se proviní, ta umře!"
2Tm 4:3,1,Nový zákon,"Neboť bude čas, kdy zdravého učení nesnesou, nýbrž nashromáždí si učitelů podle vlastních chtíčů, majíce šimráni v uších,"
1S 28:15,1,Starý zákon,"A řekl Samuel Saulovi: ,„Proč mě znepokojuješ, že jsem byl vyvolán?"" Saul odpověděl: „Soužen jsem náramně; neboť Filišťané bojují proti mně a Bůh odstoupil ode mne: nechtěl mi odpověděti ani (skrze) proroky ani (skrze) sny; proto povolal jsem tebe, bys mi oznámil, co mám dělati."
Gn 4:17,1,Starý zákon,"Když Kain poznal svoji ženu, ona počala a porodila Henocha. A. vystavěl pevné sídlo, jež nazval jménem svého syna, Henocha."
J 2:5,1,Evangelia,"Dí matka jeho služebníkům: „Cokoli vám řekne, učiňte.“"
Nu 33:38,1,Starý zákon,"Tu vstoupil Aron kněz na horu, jenž slove Hor, k rozkazu Hospodinovu, a umřel tam, léta čtyřidcátého po vyjití synů Izraelských z země Egyptské, v první den měsíce pátého."
L 2:48,1,Evangelia,"A uzřevše, divili se. A řekla matka jeho k němu: Synu, proč si nám tak učinil? aj, otec tvůj a já, s bolestí hledalisme tebe."
L 2:49,1,Evangelia,"I řekl k nim: „Co jest, že jste mě hledali? Zdaliž jste nevěděli, že já musím býti v tom, co jest Otce mého?“"
Mt 7:8,1,Evangelia,"neboť každý, kdo prosí, béře, kdo hledá, nalézá, a tomu, kdo tluče, bude otevřeno."
Mt 13:3,1,Evangelia,"I promluvil k nim mnoho věcí v podobenstvích řka: „Hle vyšel rozsévač, aby rozséval."
